feature,importance
cat__supplier_sector_Mining & Extraction,5.018458e-07
cat__nn_contract_type_Master Service Agreement,4.845859e-07
cat__contract_currency_code_CNY,4.5615562e-07
num__missingindicator_Earnings_per_share_DKK,3.974727e-07
num__is_old_and_near_expiry,3.3346905e-07
cat__contract_commodity_Moulding and Pre-assembly,2.507661e-07
cat__contract_commodity_Biologics - E.Coli,1.7879493e-07
cat__contract_commodity_Prefilled Plastic Components,6.554825e-08
cat__contract_commodity_Aseptic Filling,1.9637804e-08
cat__fin_moodys_company_name_SCHOTT Pharma Schweiz AG,0.0
cat__Country_Belgium,0.0
cat__fin_moodys_company_name_Steris Corp,0.0
cat__fin_moodys_company_name_Stevanato Group Denmark A/S,0.0
cat__fin_moodys_company_name_RKT Rodinger Kunststoff- Technik GmbH,0.0
cat__fin_moodys_company_name_Stibo Complete A/S,0.0
cat__fin_moodys_company_name_Sterimed UK Holdings LTD,0.0
cat__fin_moodys_company_name_Stok Emballage K/S,0.0
"cat__fin_moodys_company_name_SIBO G. Razvoj in proizvodnja embalaze, d.o.o. v angleskem jeziku: SIBO GROUP Packaging Development and Production LTD",0.0
cat__fin_moodys_company_name_Quality Assistance,0.0
cat__fin_moodys_company_name_Suzano S.A.,0.0
cat__fin_moodys_company_name_SwissCo CDMO Operations GmbH,0.0
cat__fin_moodys_company_name_Prosci Nordics ApS,0.0
cat__fin_moodys_company_name_Professional Packaging Systems A/S,0.0
cat__fin_moodys_company_name_Presto Engineering France,0.0
cat__company_country_clean_China,0.0
cat__fin_moodys_company_name_Post Danmark A/S,0.0
cat__Country_Brazil,0.0
cat__fin_moodys_company_name_TN Rayong CO LTD,0.0
cat__Country_Austria,0.0
cat__fin_moodys_company_name_SPX Flow Technology Danmark A/S,0.0
cat__company_country_clean_United States,0.0
cat__company_country_clean_Switzerland,0.0
cat__fin_moodys_company_name_Stena Recycling A/S,0.0
cat__fin_moodys_company_name_Steiert Praezisionsformenbau GmbH,0.0
cat__company_country_clean_Finland,0.0
cat__fin_moodys_company_name_Sonderborg Vaerktojsfabrik A/S,0.0
cat__fin_moodys_company_name_Steripack Medical Poland Sp. z o.o.,0.0
cat__fin_moodys_company_name_Solvias AG,0.0
cat__fin_moodys_company_name_Softbox Systems Limited,0.0
cat__company_country_clean_France,0.0
cat__fin_moodys_company_name_SkyNRG B.V.,0.0
cat__fin_moodys_company_name_Sensitech EMEA B.V.,0.0
cat__fin_moodys_company_name_Schur Pack Denmark A/S,0.0
cat__fin_moodys_company_name_Schoeller-Plast-Enterprise A/S,0.0
cat__fin_moodys_company_name_Scantago A/S,0.0
cat__company_country_clean_Ireland,0.0
cat__fin_moodys_company_name_Sartorius Stedim Biotech GmbH,0.0
cat__fin_moodys_company_name_Sanofi Winthrop Industrie,0.0
cat__fin_moodys_company_name_Saniflex Aktiebolag,0.0
cat__company_country_clean_Russia,0.0
cat__company_country_clean_Saudi Arabia,0.0
cat__fin_moodys_company_name_STA Pharmaceutical Hong Kong Limited,0.0
cat__fin_moodys_company_name_Sterigenics Denmark A/S,0.0
cat__company_country_clean_Indonesia,0.0
cat__Country_Denmark,0.0
cat__fin_moodys_company_name_Pfizer INC,0.0
cat__fin_moodys_company_name_Marius Pedersen A/S,0.0
cat__fin_moodys_company_name_Nalco Danmark ApS,0.0
cat__fin_moodys_company_name_NTG Neptun Transport A/S,0.0
cat__Country_Switzerland,0.0
cat__Country_United States,0.0
cat__Code_AUT,0.0
cat__fin_moodys_company_name_Miclev Medical Products AB,0.0
cat__fin_moodys_company_name_Mesa Parts GmbH,0.0
cat__fin_moodys_company_name_Mesa France,0.0
cat__Code_BEL,0.0
cat__fin_moodys_company_name_Maxell Europe Limited,0.0
cat__Code_BRA,0.0
cat__Code_CHE,0.0
cat__fin_moodys_company_name_Mariager Salt Specialties A/S,0.0
cat__fin_moodys_company_name_Patheon UK Limited,0.0
cat__Code_CHN,0.0
cat__fin_moodys_company_name_MGS Roskilde A/S,0.0
cat__fin_moodys_company_name_MGS Lynge A/S,0.0
cat__Code_FIN,0.0
cat__Code_FRA,0.0
cat__fin_moodys_company_name_MFS Technology (S) PTE LTD,0.0
cat__fin_moodys_company_name_Lyngholm Filtration ApS,0.0
cat__Code_NOR,0.0
cat__fin_moodys_company_name_Lugaia AG,0.0
cat__Code_SWE,0.0
cat__fin_moodys_company_name_Linds Handel ApS,0.0
num__missingindicator_fin_solvency_ratio_asset_based,0.0
num__missingindicator_fin_interest_coverage_ratio,0.0
cat__fin_moodys_company_name_Nicapac AB,0.0
cat__fin_moodys_company_name_Nichepharm Lifesciences Private Limited,0.0
cat__fin_moodys_company_name_Nilaus Plast ApS,0.0
cat__fin_moodys_company_name_Patheon Italia S.P.A.,0.0
cat__fin_moodys_company_name_PaperFoam B.V.,0.0
cat__fin_moodys_company_name_Pall Norden AB,0.0
cat__fin_moodys_company_name_Thermo Fisher Scientific B.V.,0.0
cat__fin_moodys_company_name_PMC Ouvrie,0.0
cat__fin_moodys_company_name_PA Consulting Group A/S,0.0
cat__fin_moodys_company_name_Our New Energy Consulting ApS,0.0
cat__fin_moodys_company_name_Osvaldo Fernandes SA Artes Graficas,0.0
cat__fin_moodys_company_name_OneSeal ApS,0.0
cat__Country_Finland,0.0
cat__fin_moodys_company_name_Omni Mold Ltd.,0.0
cat__Country_France,0.0
cat__fin_moodys_company_name_Nuova Ompi S.R.L.,0.0
num__missingindicator_fin_Total_liabilities_Equity_ratio,0.0
cat__Country_Ireland,0.0
cat__fin_moodys_company_name_Novo Nordisk Production Belgium SA,0.0
num__missingindicator_fin_short_term_liabilities_equity_ratio,0.0
cat__fin_moodys_company_name_Novadan ApS,0.0
cat__fin_moodys_company_name_Norris Print-Tech A/S,0.0
cat__fin_moodys_company_name_Nordmann Nordic AB,0.0
cat__Country_Sweden,0.0
cat__fin_moodys_company_name_Norchim,0.0
cat__fin_moodys_company_name_Nolato Cerbo AB,0.0
cat__fin_moodys_company_name_Nippon Gases Danmark A/S,0.0
cat__fin_moodys_company_name_Nilfisk A/S,0.0
cat__fin_moodys_company_name_Tech Group Europe Limited,0.0
cat__fin_moodys_company_name_Va-Q-Tec AG,0.0
cat__fin_moodys_company_name_Topp Trykluft A/S,0.0
