,Country,Code,LPI_Score,Customs,Infrastructure,International_Shipments,Logistics_Competence,Tracking_Tracing,Timeliness,Year,PPI_Value
296,Chad,TCD,2.417437,2.153846,2.372041,2.369527,2.619823,2.372041,2.619823,2018,
297,Chile,CHL,3.250369661163679,3.32075,3.0566,3.21154,3.1875,3.17021,3.54762,2007,
298,Chile,CHL,3.094723,2.932679,2.855756,2.740741,2.942998,3.328481,3.796216,2010,
299,Chile,CHL,3.173874,3.109217,3.181308,3.060968,3.004337,3.224074,3.473585,2012,
300,Chile,CHL,3.255786,3.172736,3.172441,3.12169,3.194292,3.302573,3.591146,2014,
301,Chile,CHL,3.317145,3.274026,3.209678,3.271893,3.125072,3.203612,3.797014,2018,
302,Chile,CHL,3.0,3.0,2.8,2.7,3.1,3.0,3.2,2023,
303,China,CHN,3.321935003318956,2.99296,3.20285,3.31273,3.4,3.37453,3.67729,2007,
304,China,CHN,3.489039,3.162482,3.539999,3.310056,3.491444,3.55305,3.914685,2010,
305,China,CHN,3.517017,3.254533,3.613997,3.462837,3.471617,3.515504,3.796915,2012,
306,China,CHN,3.531463,3.205138,3.669272,3.503218,3.460197,3.503259,3.866815,2014,
307,China,CHN,3.605147,3.285924,3.753218,3.535715,3.594975,3.648469,3.840015,2018,
308,China,CHN,3.7,3.3,4.0,3.6,3.8,3.8,3.7,2023,
309,Colombia,COL,2.4972827604589547,2.10256,2.28205,2.61111,2.44444,2.62857,2.93939,2007,
310,Colombia,COL,2.774487,2.499271,2.592767,2.540532,2.746935,2.753839,3.516042,2010,
311,Colombia,COL,2.869333,2.647184,2.724782,2.759784,2.946826,2.658741,3.451564,2012,
312,Colombia,COL,2.639637,2.587416,2.442362,2.717677,2.640476,2.54872,2.87381,2014,
313,Colombia,COL,2.9416,2.612357,2.666667,3.194444,2.866024,3.084774,3.17097,2018,
314,Colombia,COL,2.9,2.5,2.9,3.0,3.1,3.1,3.2,2023,
315,Comoros,COM,2.477926263842647,2.3,2.46154,2.33333,2.63636,2.5,2.66667,2007,
316,Comoros,COM,2.447585,1.96045,1.762787,2.564374,2.262787,2.793651,3.225529,2010,
317,Comoros,COM,2.140745,2.0,1.939394,1.810606,2.199495,2.199495,2.699495,2012,
318,Comoros,COM,2.402136,2.579085,2.3,2.511111,2.260294,2.371569,2.371569,2014,
319,Comoros,COM,2.557098,2.625,2.25,2.494978,2.213542,2.927827,2.804502,2018,
320,"Congo, Dem. Rep.",ZAR,2.675772,2.599802,2.267857,2.560516,2.934524,2.434524,3.199801,2010,
321,"Congo, Dem. Rep.",ZAR,2.205073,2.100339,1.958053,2.234858,2.171679,2.35262,2.381492,2012,
322,"Congo, Dem. Rep.",ZAR,1.878857,1.77743,1.834573,1.704951,1.837745,2.104412,2.037745,2014,
323,"Congo, Dem. Rep.",ZAR,2.428379,2.369953,2.116204,2.366204,2.493663,2.508333,2.686857,2018,
324,"Congo, Dem. Rep.",ZAR,2.5,2.3,2.3,2.5,2.4,2.5,2.8,2023,
325,"Congo, Rep.",COG,2.475881,2.018518,1.618519,2.333333,2.418519,2.333333,4.0,2010,
326,"Congo, Rep.",COG,2.084591,1.796825,1.272487,1.942328,2.153527,2.347972,2.903527,2012,
327,"Congo, Rep.",COG,2.077149,1.5,1.833333,2.166667,2.166667,2.166667,2.583333,2014,
328,"Congo, Rep.",COG,2.485858,2.272727,2.066116,2.866116,2.281405,2.377966,2.949395,2018,
329,"Congo, Rep.",COG,2.6,2.3,2.1,2.6,2.9,2.7,2.9,2023,
330,Costa Rica,CRI,2.5549262616021737,2.48571,2.43333,2.53333,2.42857,2.57143,2.88889,2007,
331,Costa Rica,CRI,2.908459,2.605935,2.559791,2.643892,2.795635,3.128968,3.711482,2010,
332,Costa Rica,CRI,2.746444,2.46741,2.599993,2.853923,2.528462,2.805946,3.186154,2012,
333,Costa Rica,CRI,2.700719,2.389128,2.432331,2.632331,2.861821,2.82807,3.038596,2014,
334,Costa Rica,CRI,2.791664,2.627541,2.494408,2.777327,2.704966,2.95836,3.155408,2018,
335,Costa Rica,CRI,2.9,2.8,2.7,2.8,2.9,2.9,3.2,2023,
336,Croatia,HRV,2.7136222082256745,2.35714,2.5,2.69231,2.83333,2.46154,3.45455,2007,76.5
337,Croatia,,2.7136222082256745,2.35714,2.5,2.69231,2.83333,2.46154,3.45455,2008,82.9
338,Croatia,,2.7136222082256745,2.35714,2.5,2.69231,2.83333,2.46154,3.45455,2009,82.5
339,Croatia,HRV,2.769976,2.6199,2.356723,2.96978,2.528605,2.820251,3.220251,2010,86.0
340,Croatia,,2.769976,2.6199,2.356723,2.96978,2.528605,2.820251,3.220251,2011,91.5
341,Croatia,HRV,3.162318,3.058824,3.34649,2.94649,2.917886,3.2036,3.54321,2012,97.9
342,Croatia,,3.162318,3.058824,3.34649,2.94649,2.917886,3.2036,3.54321,2013,98.4
343,Croatia,HRV,3.052949,2.947368,2.922822,2.978378,3.0,3.105263,3.368421,2014,95.7
344,Croatia,,3.052949,2.947368,2.922822,2.978378,3.0,3.105263,3.368421,2015,92.0
345,Croatia,,3.052949,2.947368,2.922822,2.978378,3.0,3.105263,3.368421,2016,88.4
346,Croatia,,3.052949,2.947368,2.922822,2.978378,3.0,3.105263,3.368421,2017,90.2
347,Croatia,HRV,3.10409,2.978555,3.01282,2.929487,3.096154,3.01282,3.593939,2018,92.3
348,Croatia,,3.10409,2.978555,3.01282,2.929487,3.096154,3.01282,3.593939,2019,93.1
349,Croatia,,3.10409,2.978555,3.01282,2.929487,3.096154,3.01282,3.593939,2020,91.2
350,Croatia,,3.10409,2.978555,3.01282,2.929487,3.096154,3.01282,3.593939,2021,100.0
351,Croatia,,3.10409,2.978555,3.01282,2.929487,3.096154,3.01282,3.593939,2022,126.4
352,Croatia,HRV,3.3,3.0,3.0,3.6,3.4,3.4,3.2,2023,133.9
353,Croatia,,3.3,3.0,3.0,3.6,3.4,3.4,3.2,2024,128.9
354,Croatia,,3.3,3.0,3.0,3.6,3.4,3.4,3.2,2025,130.5
355,Cuba,CUB,2.067025,1.789474,1.904514,2.316278,1.880769,2.026864,2.405864,2010,
356,Cuba,CUB,2.196115,2.177049,2.084762,2.123218,2.214157,2.264098,2.308553,2012,
357,Cuba,CUB,2.179734,2.170939,1.842105,2.473684,2.084128,1.988851,2.448222,2014,
358,Cuba,CUB,2.197159,2.029672,2.041667,2.270412,2.202441,2.146886,2.462494,2018,
359,Cuba,CUB,2.2,2.0,2.2,2.1,2.2,2.4,2.6,2023,
360,Cyprus,CYP,2.9205663319693373,2.76923,2.90909,2.92308,2.76923,2.92308,3.25,2007,79.4
361,Cyprus,,2.9205663319693373,2.76923,2.90909,2.92308,2.76923,2.92308,3.25,2008,88.8
362,Cyprus,,2.9205663319693373,2.76923,2.90909,2.92308,2.76923,2.92308,3.25,2009,87.2
363,Cyprus,CYP,3.129378,2.917542,2.935415,3.132353,2.821927,3.514235,3.438725,2010,90.7
364,Cyprus,,3.129378,2.917542,2.935415,3.132353,2.821927,3.514235,3.438725,2011,96.0
365,Cyprus,CYP,3.243102,3.023796,3.165135,3.205882,3.165135,3.356311,3.536417,2012,103.8
366,Cyprus,,3.243102,3.023796,3.165135,3.205882,3.165135,3.356311,3.536417,2013,101.6
367,Cyprus,CYP,3.000577,2.877876,2.871428,3.014286,2.923077,3.0,3.307692,2014,98.4
368,Cyprus,,3.000577,2.877876,2.871428,3.014286,2.923077,3.0,3.307692,2015,92.8
369,Cyprus,,3.000577,2.877876,2.871428,3.014286,2.923077,3.0,3.307692,2016,88.4
370,Cyprus,,3.000577,2.877876,2.871428,3.014286,2.923077,3.0,3.307692,2017,91.7
371,Cyprus,CYP,3.150837,3.051648,2.892454,3.147619,3.004762,3.147619,3.622711,2018,94.5
372,Cyprus,,3.150837,3.051648,2.892454,3.147619,3.004762,3.147619,3.622711,2019,97.2
373,Cyprus,,3.150837,3.051648,2.892454,3.147619,3.004762,3.147619,3.622711,2020,94.3
374,Cyprus,,3.150837,3.051648,2.892454,3.147619,3.004762,3.147619,3.622711,2021,100.0
375,Cyprus,,3.150837,3.051648,2.892454,3.147619,3.004762,3.147619,3.622711,2022,122.2
376,Cyprus,CYP,3.2,2.9,2.8,3.1,3.2,3.4,3.5,2023,128.0
377,Cyprus,,3.2,2.9,2.8,3.1,3.2,3.4,3.5,2024,125.1
378,Cyprus,,3.2,2.9,2.8,3.1,3.2,3.4,3.5,2025,124.6
379,Czech Republic,CZE,3.134625982473114,2.95,3.0,3.0625,3.0,3.26667,3.5625,2007,
380,Czech Republic,CZE,3.506553,3.31324,3.247565,3.423701,3.267045,3.600379,4.155934,2010,
381,Czech Republic,CZE,3.141498,2.954545,2.960744,3.013375,3.341988,3.165517,3.400811,2012,
382,Czech Republic,CZE,3.492416,3.238095,3.28524,3.586281,3.514164,3.558245,3.734156,2014,
383,Czech Republic,CZE,3.68033,3.286673,3.4646,3.746009,3.715632,3.703427,4.13362,2018,
384,Czech Republic,CZE,3.3,3.0,3.0,3.4,3.6,3.2,3.7,2023,
385,Czechia,,,,,,,,,2007,84.5
386,Czechia,,,,,,,,,2008,88.3
387,Czechia,,,,,,,,,2009,85.6
388,Czechia,,,,,,,,,2010,86.6
389,Czechia,,,,,,,,,2011,91.4
390,Czechia,,,,,,,,,2012,93.3
391,Czechia,,,,,,,,,2013,94.1
392,Czechia,,,,,,,,,2014,93.4
393,Czechia,,,,,,,,,2015,90.4
394,Czechia,,,,,,,,,2016,87.4
395,Czechia,,,,,,,,,2017,89.1
396,Czechia,,,,,,,,,2018,90.9
397,Czechia,,,,,,,,,2019,93.2
398,Czechia,,,,,,,,,2020,93.3
399,Czechia,,,,,,,,,2021,100.0
400,Czechia,,,,,,,,,2022,124.3
401,Czechia,,,,,,,,,2023,130.5
402,Czechia,,,,,,,,,2024,131.5
403,Czechia,,,,,,,,,2025,130.4
404,Côte d'Ivoire,CIV,2.3613462231624363,2.22222,2.22222,2.125,2.375,2.0,3.25,2007,
405,Côte d'Ivoire,CIV,2.533473,2.15503,2.365557,2.441711,2.571429,2.952381,2.729025,2010,
406,Côte d'Ivoire,CIV,2.731518,2.311905,2.312915,2.896248,2.730375,2.692352,3.359149,2012,
407,Côte d'Ivoire,CIV,2.761981,2.33324,2.40873,2.87072,2.623745,2.972635,3.31321,2014,
408,Côte d'Ivoire,CIV,3.082253,2.779167,2.886806,3.207318,3.227109,3.1362,3.227109,2018,
409,Denmark,DNK,3.8590460375901214,3.97143,3.82353,3.66667,3.83333,3.75862,4.11111,2007,67.2
410,Denmark,,3.8590460375901214,3.97143,3.82353,3.66667,3.83333,3.75862,4.11111,2008,76.1
411,Denmark,,3.8590460375901214,3.97143,3.82353,3.66667,3.83333,3.75862,4.11111,2009,71.0
412,Denmark,DNK,3.846941,3.576287,3.986009,3.45864,3.827997,3.941381,4.378881,2010,75.6
413,Denmark,,3.846941,3.576287,3.986009,3.45864,3.827997,3.941381,4.378881,2011,81.4
414,Denmark,DNK,4.018193,3.933905,4.073452,3.702738,4.137143,4.097143,4.20819,2012,83.5
415,Denmark,,4.018193,3.933905,4.073452,3.702738,4.137143,4.097143,4.20819,2013,85.3
416,Denmark,DNK,3.78252,3.789988,3.816178,3.649512,3.741392,3.356776,4.385104,2014,83.4
417,Denmark,,3.78252,3.789988,3.816178,3.649512,3.741392,3.356776,4.385104,2015,78.0
418,Denmark,,3.78252,3.789988,3.816178,3.649512,3.741392,3.356776,4.385104,2016,76.8
419,Denmark,,3.78252,3.789988,3.816178,3.649512,3.741392,3.356776,4.385104,2017,79.3
420,Denmark,DNK,3.991859,3.918058,3.95873,3.530159,4.007843,4.176078,4.407843,2018,84.4
421,Denmark,,3.991859,3.918058,3.95873,3.530159,4.007843,4.176078,4.407843,2019,83.9
422,Denmark,,3.991859,3.918058,3.95873,3.530159,4.007843,4.176078,4.407843,2020,79.9
423,Denmark,,3.991859,3.918058,3.95873,3.530159,4.007843,4.176078,4.407843,2021,100.0
424,Denmark,,3.991859,3.918058,3.95873,3.530159,4.007843,4.176078,4.407843,2022,147.0
425,Denmark,DNK,4.1,4.1,4.1,3.6,4.1,4.3,4.1,2023,146.1
426,Denmark,,4.1,4.1,4.1,3.6,4.1,4.3,4.1,2024,143.2
427,Denmark,,4.1,4.1,4.1,3.6,4.1,4.3,4.1,2025,148.3
428,Djibouti,DJI,1.9427440193104375,1.63636,1.91667,2.0,2.0,1.81818,2.3,2007,
429,Djibouti,DJI,2.394566,2.25,2.333333,2.5,2.166667,2.416667,2.666667,2010,
430,Djibouti,DJI,1.797835,1.718182,1.506643,1.765734,1.836286,1.725175,2.190326,2012,
431,Djibouti,DJI,2.149867,2.2,2.0,1.8,2.213333,2.0,2.742111,2014,
432,Djibouti,DJI,2.634621,2.347337,2.791781,2.454545,2.249587,2.849587,3.150413,2018,
433,Djibouti,DJI,2.7,2.6,2.3,2.5,2.8,2.7,3.6,2023,
434,Dominican Republic,DOM,2.38018195225225,2.33333,2.18421,2.34211,2.25,2.28205,2.89474,2007,
435,Dominican Republic,DOM,2.82075,2.513092,2.342563,2.594914,2.421661,3.167846,3.852565,2010,
436,Dominican Republic,DOM,2.700172,2.525708,2.607577,2.829226,2.741668,2.48845,2.966711,2012,
437,Dominican Republic,DOM,2.860551,2.584387,2.610672,2.928854,2.91166,2.91166,3.178105,2014,
438,Dominican Republic,DOM,2.661765,2.405002,2.357383,2.770082,2.441572,2.974905,2.980595,2018,
439,Dominican Republic,DOM,2.6,2.6,2.7,2.4,2.6,2.4,3.1,2023,
440,Ecuador,ECU,2.599679815960713,2.25,2.36364,2.63636,2.63636,2.45455,3.27273,2007,
441,Ecuador,ECU,2.774533,2.322978,2.381625,2.862613,2.600372,2.840934,3.554925,2010,
442,Ecuador,ECU,2.757479,2.359269,2.6198,2.863497,2.647352,2.582607,3.421552,2012,
443,Ecuador,ECU,2.710986,2.487281,2.497314,2.791451,2.612717,2.67279,3.177934,2014,
444,Ecuador,ECU,2.881649,2.801656,2.721777,2.751355,2.750736,3.070736,3.189954,2018,
445,Egypt,EGY,2.370835511288626,2.07692,2.0,2.33333,2.38462,2.61538,2.84615,2007,
446,"Egypt, Arab Rep.",EGY,2.614613,2.111111,2.217592,2.555556,2.87015,2.563272,3.313272,2010,
447,"Egypt, Arab Rep.",EGY,2.978947,2.597529,3.068625,3.0,2.954101,2.858646,3.390457,2012,
448,"Egypt, Arab Rep.",EGY,2.965911,2.852413,2.86127,2.866667,2.990973,3.232103,2.992103,2014,
449,"Egypt, Arab Rep.",EGY,2.824902,2.6,2.817778,2.791889,2.817778,2.724389,3.194389,2018,
450,"Egypt, Arab Rep.",EGY,3.1,2.8,3.0,3.2,2.9,2.9,3.6,2023,
451,El Salvador,SLV,2.662008513935304,2.375,2.42105,2.77778,2.52941,2.82353,3.0625,2007,
452,El Salvador,SLV,2.673786,2.484092,2.442158,2.180506,2.664792,2.676429,3.634167,2010,
453,El Salvador,SLV,2.601434,2.284239,2.456765,2.568307,2.597104,2.596444,3.081696,2012,
454,El Salvador,SLV,2.960467,2.932304,2.633917,3.198111,3.163062,2.999949,2.753175,2014,
455,El Salvador,SLV,2.575521,2.301136,2.249457,2.710675,2.560868,2.471675,3.098685,2018,
456,El Salvador,SLV,2.7,2.4,2.2,2.6,2.7,2.9,3.2,2023,
457,Equatorial Guinea,GNQ,2.354636,2.347222,2.111111,2.111111,2.199074,2.527778,2.861111,2014,
458,Equatorial Guinea,GNQ,2.317643,1.910268,1.875,2.875,2.25,2.125,2.75,2018,
459,Eritrea,ERI,2.1878113621746555,2.14286,2.0,2.0,2.66667,2.5,1.83333,2007,
460,Eritrea,ERI,1.696436,1.5,1.348214,1.633929,1.880952,1.547619,2.214286,2010,
461,Eritrea,ERI,2.110199,1.78,1.833333,2.633333,2.033333,1.833333,2.433333,2012,
462,Eritrea,ERI,2.084755,1.898889,1.676667,1.9,2.232222,2.01,2.787778,2014,
463,Eritrea,ERI,2.087142,2.133929,1.8625,2.0875,2.167262,2.167262,2.081548,2018,
464,Estonia,EST,2.947188046136646,2.75,2.91304,2.85,3.0,2.84211,3.35294,2007,63.0
465,Estonia,,2.947188046136646,2.75,2.91304,2.85,3.0,2.84211,3.35294,2008,69.0
466,Estonia,,2.947188046136646,2.75,2.91304,2.85,3.0,2.84211,3.35294,2009,68.9
467,Estonia,EST,3.157967,3.139043,2.746186,3.172222,3.174757,2.95,3.682249,2010,70.1
468,Estonia,,3.157967,3.139043,2.746186,3.172222,3.174757,2.95,3.682249,2011,73.3
469,Estonia,EST,2.860271,2.509157,2.787912,2.81685,2.81685,3.0,3.226374,2012,75.8
470,Estonia,,2.860271,2.509157,2.787912,2.81685,2.81685,3.0,3.226374,2013,83.3
471,Estonia,EST,3.34592,3.395238,3.338095,3.338095,3.266667,3.195238,3.552381,2014,81.3
472,Estonia,,3.34592,3.395238,3.338095,3.338095,3.266667,3.195238,3.552381,2015,79.0
473,Estonia,,3.34592,3.395238,3.338095,3.338095,3.266667,3.195238,3.552381,2016,77.3
474,Estonia,,3.34592,3.395238,3.338095,3.338095,3.266667,3.195238,3.552381,2017,79.9
475,Estonia,EST,3.311613,3.322037,3.098638,3.262154,3.147851,3.206675,3.798684,2018,85.6
476,Estonia,,3.311613,3.322037,3.098638,3.262154,3.147851,3.206675,3.798684,2019,86.8
477,Estonia,,3.311613,3.322037,3.098638,3.262154,3.147851,3.206675,3.798684,2020,83.8
478,Estonia,,3.311613,3.322037,3.098638,3.262154,3.147851,3.206675,3.798684,2021,100.0
479,Estonia,,3.311613,3.322037,3.098638,3.262154,3.147851,3.206675,3.798684,2022,138.6
480,Estonia,EST,3.6,3.2,3.5,3.4,3.7,3.8,4.1,2023,134.8
481,Estonia,,3.6,3.2,3.5,3.4,3.7,3.8,4.1,2024,130.8
482,Estonia,,3.6,3.2,3.5,3.4,3.7,3.8,4.1,2025,131.4
483,Ethiopia,ETH,2.326745435832871,2.14286,1.875,2.42857,2.0,1.83333,3.66667,2007,
484,Ethiopia,ETH,2.412761,2.134091,1.767857,2.756082,2.140909,2.890909,2.650346,2010,
485,Ethiopia,ETH,2.236854,2.028847,2.217391,2.347029,2.160491,2.102758,2.537377,2012,
486,Ethiopia,ETH,2.593625,2.420833,2.166667,2.5,2.620833,2.666667,3.166667,2014,
487,Fiji,FJI,2.235183,1.952786,1.975944,2.48212,2.114496,1.955405,2.821398,2010,
488,Fiji,FJI,2.419238,2.066667,2.22188,2.41453,2.179088,2.479088,3.118678,2012,
489,Fiji,FJI,2.545003,2.4,2.47,2.72,2.22,2.47,2.97,2014,
490,Fiji,FJI,2.351727,2.412106,2.402761,2.162106,2.307692,2.307692,2.538461,2018,
491,Fiji,FJI,2.3,2.3,2.2,2.3,2.3,2.2,2.3,2023,
492,Finland,FIN,3.8158038116429807,3.68421,3.80952,3.3,3.85,4.16667,4.17647,2007,76.1
493,Finland,,3.8158038116429807,3.68421,3.80952,3.3,3.85,4.16667,4.17647,2008,82.7
494,Finland,,3.8158038116429807,3.68421,3.80952,3.3,3.85,4.16667,4.17647,2009,77.5
495,Finland,FIN,3.885315,3.856353,4.081425,3.40792,3.918803,4.090918,4.080251,2010,82.9
496,Finland,,3.885315,3.856353,4.081425,3.40792,3.918803,4.090918,4.080251,2011,87.8
497,Finland,FIN,4.049717,3.980783,4.123641,3.84644,4.144174,4.144174,4.095593,2012,89.7
498,Finland,,4.049717,3.980783,4.123641,3.84644,4.144174,4.144174,4.095593,2013,90.5
499,Finland,FIN,3.623035,3.892006,3.518235,3.517647,3.722474,3.306622,3.799397,2014,89.7
500,Finland,,3.623035,3.892006,3.518235,3.517647,3.722474,3.306622,3.799397,2015,87.4
501,Finland,,3.623035,3.892006,3.518235,3.517647,3.722474,3.306622,3.799397,2016,86.1
502,Finland,,3.623035,3.892006,3.518235,3.517647,3.722474,3.306622,3.799397,2017,88.4
503,Finland,FIN,3.969148,3.815046,4.003472,3.562732,3.887269,4.323166,4.279861,2018,91.9
504,Finland,,3.969148,3.815046,4.003472,3.562732,3.887269,4.323166,4.279861,2019,92.7
505,Finland,,3.969148,3.815046,4.003472,3.562732,3.887269,4.323166,4.279861,2020,88.7
506,Finland,,3.969148,3.815046,4.003472,3.562732,3.887269,4.323166,4.279861,2021,100.0
507,Finland,,3.969148,3.815046,4.003472,3.562732,3.887269,4.323166,4.279861,2022,123.7
508,Finland,FIN,4.2,4.0,4.2,4.1,4.2,4.2,4.3,2023,120.2
509,Finland,,4.2,4.0,4.2,4.1,4.2,4.2,4.3,2024,117.1
510,Finland,,4.2,4.0,4.2,4.1,4.2,4.2,4.3,2025,117.0
511,France,FRA,3.761884167652872,3.51079,3.82353,3.62963,3.75969,3.87097,4.02459,2007,84.6
512,France,,3.761884167652872,3.51079,3.82353,3.62963,3.75969,3.87097,4.02459,2008,88.9
513,France,,3.761884167652872,3.51079,3.82353,3.62963,3.75969,3.87097,4.02459,2009,84.3
514,France,FRA,3.843022,3.631162,3.998233,3.300389,3.867364,4.010631,4.37266,2010,86.6
515,France,,3.843022,3.631162,3.998233,3.300389,3.867364,4.010631,4.37266,2011,91.2
516,France,FRA,3.851483,3.637697,3.96164,3.733738,3.818907,3.967489,4.019439,2012,93.7
517,France,,3.851483,3.637697,3.96164,3.733738,3.818907,3.967489,4.019439,2013,94.0
518,France,FRA,3.847305,3.647901,3.982774,3.682113,3.754644,3.886686,4.174037,2014,92.7
519,France,,3.847305,3.647901,3.982774,3.682113,3.754644,3.886686,4.174037,2015,90.7
520,France,,3.847305,3.647901,3.982774,3.682113,3.754644,3.886686,4.174037,2016,88.6
521,France,,3.847305,3.647901,3.982774,3.682113,3.754644,3.886686,4.174037,2017,90.8
522,France,FRA,3.844475,3.589643,3.99688,3.545295,3.838338,3.999365,4.152037,2018,93.2
523,France,,3.844475,3.589643,3.99688,3.545295,3.838338,3.999365,4.152037,2019,93.6
524,France,,3.844475,3.589643,3.99688,3.545295,3.838338,3.999365,4.152037,2020,91.6
525,France,,3.844475,3.589643,3.99688,3.545295,3.838338,3.999365,4.152037,2021,100.0
526,France,,3.844475,3.589643,3.99688,3.545295,3.838338,3.999365,4.152037,2022,125.3
527,France,FRA,3.9,3.7,3.8,3.7,3.8,4.0,4.1,2023,130.6
528,France,,3.9,3.7,3.8,3.7,3.8,4.0,4.1,2024,122.8
529,France,,3.9,3.7,3.8,3.7,3.8,4.0,4.1,2025,122.0
530,Gabon,GAB,2.099813979590915,2.25,2.4,1.66667,2.0,2.0,2.33333,2007,
531,Gabon,GAB,2.413772,2.234798,2.091209,2.29221,2.306593,2.666667,2.871428,2010,
532,Gabon,GAB,2.344965,2.0,2.0,2.4,2.4,2.2,3.0,2012,
533,Gabon,GAB,2.202899,2.0,2.083333,2.583333,2.25,1.916667,2.308838,2014,
534,Gabon,GAB,2.161902,1.95554,2.091861,2.098679,2.074762,2.06746,2.672265,2018,
535,Gabon,GAB,2.4,2.0,2.2,2.6,2.0,2.5,3.0,2023,
536,Gambia,GMB,2.5180429341268864,2.25,2.33333,2.66667,3.0,2.33333,2.5,2007,
537,"Gambia, The",GMB,2.493386,2.384615,2.17033,2.538461,2.371795,2.269231,3.145299,2010,
538,"Gambia, The",GMB,2.463075,2.285714,1.897174,2.629644,2.546311,2.796311,2.546311,2012,
539,"Gambia, The",GMB,2.249081,2.058025,2.0,2.666667,2.222222,2.0,2.458025,2014,
540,"Gambia, The",GMB,2.401189,2.076923,1.818935,2.705325,2.205325,2.805326,2.705325,2018,
541,"Gambia, The",GMB,2.3,1.8,2.3,2.6,2.3,2.4,2.6,2023,
542,Georgia,,,,,,,,,2007,42.4
543,Georgia,,,,,,,,,2008,46.5
544,Georgia,,,,,,,,,2009,44.0
545,Georgia,GEO,2.612827,2.374894,2.171906,2.73037,2.566635,2.667521,3.075247,2010,49.0
546,Georgia,,2.612827,2.374894,2.171906,2.73037,2.566635,2.667521,3.075247,2011,55.2
547,Georgia,GEO,2.774072,2.9,2.84625,2.676083,2.780972,2.590972,2.860055,2012,56.1
548,Georgia,,2.774072,2.9,2.84625,2.676083,2.780972,2.590972,2.860055,2013,55.0
549,Georgia,GEO,2.507491,2.210526,2.421053,2.315789,2.439782,2.593311,3.093311,2014,56.6
550,Georgia,,2.507491,2.210526,2.421053,2.315789,2.439782,2.593311,3.093311,2015,60.8
551,Georgia,,2.507491,2.210526,2.421053,2.315789,2.439782,2.593311,3.093311,2016,60.8
552,Georgia,,2.507491,2.210526,2.421053,2.315789,2.439782,2.593311,3.093311,2017,67.4
553,Georgia,GEO,2.442824,2.423617,2.382213,2.375546,2.25668,2.25668,2.945344,2018,71.5
554,Georgia,,2.442824,2.423617,2.382213,2.375546,2.25668,2.25668,2.945344,2019,76.7
555,Georgia,,2.442824,2.423617,2.382213,2.375546,2.25668,2.25668,2.945344,2020,85.7
556,Georgia,,2.442824,2.423617,2.382213,2.375546,2.25668,2.25668,2.945344,2021,100.0
557,Georgia,,2.442824,2.423617,2.382213,2.375546,2.25668,2.25668,2.945344,2022,111.4
558,Georgia,GEO,2.7,2.6,2.3,2.7,2.6,2.8,3.1,2023,108.2
559,Georgia,,2.7,2.6,2.3,2.7,2.6,2.8,3.1,2024,114.9
560,Georgia,,2.7,2.6,2.3,2.7,2.6,2.8,3.1,2025,120.7
561,Germany,DEU,4.0986952364612765,3.88279,4.19133,3.90984,4.20728,4.11864,4.32727,2007,82.2
562,Germany,,4.0986952364612765,3.88279,4.19133,3.90984,4.20728,4.11864,4.32727,2008,86.7
563,Germany,,4.0986952364612765,3.88279,4.19133,3.90984,4.20728,4.11864,4.32727,2009,83.2
564,Germany,DEU,4.11445,4.00275,4.336188,3.656494,4.138247,4.183673,4.482917,2010,84.3
565,Germany,,4.11445,4.00275,4.336188,3.656494,4.138247,4.183673,4.482917,2011,88.6
566,Germany,DEU,4.03272,3.872145,4.257549,3.670993,4.093891,4.049732,4.317642,2012,90.1
567,Germany,,4.03272,3.872145,4.257549,3.670993,4.093891,4.049732,4.317642,2013,90.1
568,Germany,DEU,4.121983,4.098098,4.323295,3.744272,4.122776,4.167922,4.360813,2014,89.2
569,Germany,,4.121983,4.098098,4.323295,3.744272,4.122776,4.167922,4.360813,2015,87.7
570,Germany,,4.121983,4.098098,4.323295,3.744272,4.122776,4.167922,4.360813,2016,86.3
571,Germany,,4.121983,4.098098,4.323295,3.744272,4.122776,4.167922,4.360813,2017,88.4
572,Germany,DEU,4.201444,4.092256,4.374447,3.858998,4.31065,4.239401,4.392114,2018,90.7
573,Germany,,4.201444,4.092256,4.374447,3.858998,4.31065,4.239401,4.392114,2019,91.9
574,Germany,,4.201444,4.092256,4.374447,3.858998,4.31065,4.239401,4.392114,2020,91.2
575,Germany,,4.201444,4.092256,4.374447,3.858998,4.31065,4.239401,4.392114,2021,100.0
576,Germany,,4.201444,4.092256,4.374447,3.858998,4.31065,4.239401,4.392114,2022,130.2
577,Germany,DEU,4.1,3.9,4.3,3.7,4.2,4.2,4.1,2023,131.1
578,Germany,,4.1,3.9,4.3,3.7,4.2,4.2,4.1,2024,128.6
579,Germany,,4.1,3.9,4.3,3.7,4.2,4.2,4.1,2025,127.2
580,Ghana,GHA,2.162202613627823,2.0,2.25,2.25,1.75,2.25,2.5,2007,
581,Ghana,GHA,2.472855,2.352473,2.521978,2.383883,2.422314,2.505647,2.672314,2010,
582,Ghana,GHA,2.507655,2.333333,2.054167,2.805556,2.680556,2.305556,2.760417,2012,
583,Ghana,GHA,2.626934,2.216488,2.669054,2.727273,2.371832,2.903635,2.860047,2014,
584,Ghana,GHA,2.565348,2.452214,2.44289,2.533799,2.506604,2.57094,2.87094,2018,
585,Ghana,GHA,2.5,2.7,2.4,2.4,2.5,2.2,2.7,2023,
