feature,importance
cat__fin_moodys_company_name_Steripack Medical Poland Sp. z o.o.,0.0
cat__fin_moodys_company_name_Sterimed UK Holdings LTD,0.0
cat__fin_moodys_company_name_Sterigenics Denmark A/S,0.0
cat__fin_moodys_company_name_Stena Recycling A/S,0.0
cat__fin_moodys_company_name_Sanofi Winthrop Industrie,0.0
cat__fin_moodys_company_name_Sartorius Stedim Biotech GmbH,0.0
cat__fin_moodys_company_name_Mesa Parts GmbH,0.0
cat__fin_moodys_company_name_Saniflex Aktiebolag,0.0
cat__fin_moodys_company_name_Implement Consulting Group P/S,0.0
cat__fin_moodys_company_name_Nilaus Plast ApS,0.0
cat__fin_moodys_company_name_Nilfisk A/S,0.0
cat__fin_moodys_company_name_Nippon Gases Danmark A/S,0.0
cat__fin_moodys_company_name_Nolato Cerbo AB,0.0
cat__fin_moodys_company_name_Pfizer INC,0.0
cat__fin_moodys_company_name_IGS B.V.,0.0
cat__fin_moodys_company_name_Norchim,0.0
cat__fin_moodys_company_name_Patheon UK Limited,0.0
cat__fin_moodys_company_name_Nordmann Nordic AB,0.0
cat__fin_moodys_company_name_Norris Print-Tech A/S,0.0
cat__fin_moodys_company_name_Patheon Italia S.P.A.,0.0
cat__fin_moodys_company_name_Novadan ApS,0.0
cat__fin_moodys_company_name_Nicapac AB,0.0
cat__fin_moodys_company_name_Nuova Ompi S.R.L.,0.0
cat__fin_moodys_company_name_Thermo Fisher Scientific B.V.,0.0
cat__fin_moodys_company_name_OPTIMA pharma GmbH,0.0
cat__fin_moodys_company_name_Implement Consulting Group Malmoe AB,0.0
cat__fin_moodys_company_name_Omni Mold Ltd.,0.0
cat__fin_moodys_company_name_PaperFoam B.V.,0.0
cat__fin_moodys_company_name_OneSeal ApS,0.0
cat__fin_moodys_company_name_Pall Norden AB,0.0
cat__fin_moodys_company_name_PMC Ouvrie,0.0
cat__fin_moodys_company_name_PA Consulting Group A/S,0.0
cat__fin_moodys_company_name_Our New Energy Consulting ApS,0.0
cat__fin_moodys_company_name_Nichepharm Lifesciences Private Limited,0.0
cat__fin_moodys_company_name_Post Danmark A/S,0.0
cat__fin_moodys_company_name_Osvaldo Fernandes SA Artes Graficas,0.0
cat__fin_moodys_company_name_Hamilton Nordic AB,0.0
cat__fin_moodys_company_name_STA Pharmaceutical Hong Kong Limited,0.0
cat__fin_moodys_company_name_SPX Flow Technology Danmark A/S,0.0
cat__fin_moodys_company_name_Miclev Medical Products AB,0.0
cat__fin_moodys_company_name_Millmount Healthcare Limited,0.0
"cat__fin_moodys_company_name_SIBO G. Razvoj in proizvodnja embalaze, d.o.o. v angleskem jeziku: SIBO GROUP Packaging Development and Production LTD",0.0
cat__fin_moodys_company_name_K+S Minerals and Agriculture GmbH,0.0
cat__fin_moodys_company_name_SCHOTT Pharma Schweiz AG,0.0
cat__fin_moodys_company_name_Grathwol A/S,0.0
cat__fin_moodys_company_name_Mm Eson Pac AB,0.0
cat__fin_moodys_company_name_Groesfjeld Advanced Cleaning Solutions ApS,0.0
cat__fin_moodys_company_name_NTG Neptun Transport A/S,0.0
cat__fin_moodys_company_name_Holm & Halby A/S,0.0
cat__fin_moodys_company_name_Inovyn Europe Limited,0.0
cat__fin_moodys_company_name_Roquette Freres,0.0
cat__fin_moodys_company_name_RKT Rodinger Kunststoff- Technik GmbH,0.0
cat__fin_moodys_company_name_Quality Assistance,0.0
cat__fin_moodys_company_name_Nalco Danmark ApS,0.0
cat__fin_moodys_company_name_Prosci Nordics ApS,0.0
cat__fin_moodys_company_name_Husky Injection Molding Systems,0.0
cat__fin_moodys_company_name_Professional Packaging Systems A/S,0.0
cat__fin_moodys_company_name_Presto Engineering France,0.0
cat__fin_moodys_company_name_J. Krebs & Co. A/S,0.0
cat__fin_moodys_company_name_Nemera LA Verpilliere,0.0
cat__fin_moodys_company_name_Insatech A/S,0.0
cat__fin_moodys_company_name_Kuehne + Nagel A/S,0.0
num__missingindicator_market_cap_volatility,0.0
cat__fin_moodys_company_name_Topp Trykluft A/S,0.0
num__fin_Number_of_months,0.0
cat__Shares outstanding_59.955.983,0.0
cat__Shares outstanding_6.072.451,0.0
cat__Shares outstanding_66.270.051,0.0
cat__Shares outstanding_n.a.,0.0
cat__Current_market_capitalisation_DKK_103.353.116,0.0
cat__Current_market_capitalisation_DKK_112.918.290,0.0
cat__Current_market_capitalisation_DKK_154.546.116,0.0
cat__Current_market_capitalisation_DKK_2.954.260,0.0
cat__fin_moodys_company_name_Tosoh Bioscience GmbH,0.0
cat__Current_market_capitalisation_DKK_29.786.781,0.0
cat__Current_market_capitalisation_DKK_30.971.635,0.0
cat__Current_market_capitalisation_DKK_85.602.561,0.0
cat__Current_market_capitalisation_DKK_86.737.935,0.0
cat__Current_market_capitalisation_DKK_953.712.217,0.0
cat__Current_market_capitalisation_DKK_n.a.,0.0
cat__Risk level_stock_closing_price_Do not source,0.0
cat__Shares outstanding_5.686.267.431,0.0
cat__Shares outstanding_14.756.500,0.0
cat__Shares outstanding_118.361.220,0.0
cat__Shares outstanding_1.264.117.615,0.0
cat__fin_Implied_rating - original_Caa-C,0.0
num__fin_flag_financial_risk_score_very_high,0.0
cat__Risk level_No data,0.0
num__fin_flag_financial_risk_score_high,0.0
cat__supplier_sector_Biotechnology and Life Sciences,0.0
cat__supplier_sector_Computer Hardware,0.0
cat__supplier_sector_Construction,0.0
cat__supplier_sector_Food & Tobacco Manufacturing,0.0
cat__supplier_sector_Metals & Metal Products,0.0
cat__supplier_sector_Mining & Extraction,0.0
cat__supplier_sector_Miscellaneous Manufacturing,0.0
"cat__supplier_sector_Public Administration, Education, Health Social Services",0.0
cat__supplier_sector_Textiles & Clothing Manufacturing,0.0
"cat__supplier_sector_Travel, Personal & Leisure",0.0
cat__moodys_risk_rating_No data,0.0
